ImageID,ClassName,XMin,YMin,XMax,YMax,Confidence
367128.jpg,cell_phone,0.4964225941422594,0.286265625,0.5767782426778243,0.3908125,1
442417.jpg,cell_phone,0.54944,0.6644800000000001,0.6236,0.9611200000000001,1
275219.jpg,cell_phone,0.27126,0.2714712643678161,0.34256,0.414735632183908,1
22656.jpg,cell_phone,0.48154166666666665,0.263421875,0.5353958333333334,0.31678125,1
173340.jpg,cell_phone,0.4423346303501946,0.4259966499162479,0.5370622568093385,0.4580067001675042,1
561403.jpg,cell_phone,0.48376562500000003,0.6005416666666666,0.5278906250000001,0.6467916666666667,1
407286.jpg,cell_phone,0.46754687500000003,0.23805251641137856,0.568671875,0.3142450765864333,1
243773.jpg,cell_phone,0.32446875,0.8166666666666667,0.381484375,0.8564375,1
235864.jpg,cell_phone,0.458484375,0.38709606986899564,0.49857812500000004,0.4328165938864629,1
372220.jpg,cell_phone,0.9225974025974026,0.7872343749999999,0.9998268398268398,0.8332499999999999,1
541897.jpg,cell_phone,0.6402666666666667,0.23024,0.69168,0.2995,1
59547.jpg,cell_phone,0.1696728971962617,0.757765625,0.23981308411214952,0.8331406250000001,1
487338.jpg,cell_phone,0.26775000000000004,0.2723125,0.28154687500000003,0.306046875,1
4731.jpg,cell_phone,0.8957499999999999,0.9222117647058824,0.9744375,0.9617176470588236,1
10825.jpg,cell_phone,0.58726,0.5752,0.7622000000000001,0.7721750000000001,1
327892.jpg,cell_phone,0.181140625,0.20405405405405405,0.23279687500000001,0.28618618618618624,1
495377.jpg,cell_phone,0.726953125,0.3822291666666667,0.764546875,0.41483333333333333,1
278582.jpg,cell_phone,0.32927738927738925,0.21959374999999998,0.6283216783216782,0.546171875,1
137412.jpg,cell_phone,0.42740625000000004,0.18154166666666666,0.501765625,0.4154375,1
152543.jpg,cell_phone,0.23342187499999997,0.2856265356265356,0.27046875,0.30727272727272725,1
428754.jpg,cell_phone,0.44715625000000003,0.23018735362997658,0.466765625,0.29320843091334897,1
225850.jpg,cell_phone,0.21542,0.3959159159159159,0.23461999999999997,0.4381381381381382,1
412151.jpg,cell_phone,0.27562000000000003,0.5030239520958083,0.30028000000000005,0.5793413173652695,1
208517.jpg,cell_phone,0.5557596371882086,0.32334375,0.6225396825396826,0.359421875,1
59383.jpg,cell_phone,0.21982812499999999,0.6038541666666667,0.2594375,0.6201666666666666,1
103114.jpg,cell_phone,0.013000000000000001,0.6679583333333333,0.049875,0.7138541666666666,1
331785.jpg,cell_phone,0.2705,0.4359529411764706,0.3274375,0.5912941176470589,1
294853.jpg,cell_phone,0.5843906249999999,0.5794379391100702,0.6188906249999999,0.6315456674473067,1
482187.jpg,cell_phone,0.6173856209150327,0.8244117647058824,0.7533660130718953,0.8546895424836602,1
363181.jpg,cell_phone,0.81478,0.2681284916201117,0.8793,0.3731284916201117,1
441415.jpg,cell_phone,0.5191874999999999,0.5812916666666667,0.56146875,0.6014999999999999,1
69969.jpg,cell_phone,0.8295312499999999,0.6432835820895523,0.8587031249999999,0.6933830845771145,1
70744.jpg,cell_phone,0.8387968750000001,0.3735277777777778,0.874046875,0.4031666666666666,1
7256.jpg,cell_phone,0.285796875,0.3890462427745665,0.30046875,0.41569364161849715,1
257996.jpg,cell_phone,0.929625,0.9048541666666666,1.0,0.9979791666666666,1
208517.jpg,cell_phone,0.358843537414966,0.191953125,0.4010657596371882,0.20215624999999998,1
203539.jpg,cell_phone,0.63375,0.6012470588235295,0.713484375,0.7420941176470588,1
299288.jpg,cell_phone,0.5423125,0.24943749999999998,0.5872708333333333,0.28989062499999996,1
303626.jpg,cell_phone,0.667203125,0.6810955710955711,0.717515625,0.713962703962704,1
560025.jpg,cell_phone,0.4990625,0.11576562500000001,0.5279583333333334,0.149953125,1
59383.jpg,cell_phone,0.1705,0.6473541666666667,0.19417187500000002,0.6637916666666667,1
497002.jpg,cell_phone,0.5172656250000001,0.47475,0.5794218750000001,0.5608333333333333,1
467705.jpg,cell_phone,0.38723004694835683,0.573328125,0.42671361502347416,0.6573593750000001,1
453481.jpg,cell_phone,0.7080373831775701,0.261578125,0.7425700934579439,0.291765625,1
192154.jpg,cell_phone,0.5115000000000001,0.029145833333333333,0.63028125,0.1328125,1
483374.jpg,cell_phone,0.70926,0.38018072289156624,0.7619600000000001,0.5905421686746988,1
480015.jpg,cell_phone,0.21812499999999999,0.654517766497462,0.42973437499999995,0.8615736040609137,1
304964.jpg,cell_phone,0.7979583333333333,0.5610625,0.9974999999999999,0.6950624999999999,1
491223.jpg,cell_phone,0.37376953125,0.618109375,0.65916015625,0.905734375,1
395621.jpg,cell_phone,0.284,0.4272429906542056,0.32943749999999994,0.4879205607476636,1
480015.jpg,cell_phone,0.5801875,0.5070558375634517,0.698859375,0.5658121827411168,1
535750.jpg,cell_phone,0.5777336448598132,0.42021875,0.6100233644859814,0.457625,1
199404.jpg,cell_phone,0.46058333333333334,0.3355625,0.5352291666666668,0.44539062500000004,1
480472.jpg,cell_phone,0.45676,0.3764533333333333,0.52206,0.4403733333333333,1
575921.jpg,cell_phone,0.477375,0.2445,0.538359375,0.42602083333333335,1
7256.jpg,cell_phone,0.5081249999999999,0.3985260115606936,0.5290781250000001,0.4417919075144508,1
172315.jpg,cell_phone,0.42392,0.40430167597765365,0.45308000000000004,0.443072625698324,1
214046.jpg,cell_phone,0.15803125,0.8776650943396226,0.1935,0.9147169811320754,1
7256.jpg,cell_phone,0.9067812500000001,0.39239884393063584,0.9165000000000001,0.40531791907514453,1
463203.jpg,cell_phone,0.602703125,0.474,0.61059375,0.5044,1
268224.jpg,cell_phone,0.688375,0.8687083333333334,0.754109375,0.9515208333333334,1
483374.jpg,cell_phone,0.19574,0.5765060240963855,0.26946000000000003,0.7736144578313254,1
27517.jpg,cell_phone,0.51574,0.06517333333333333,0.8764000000000001,0.8179733333333333,1
340034.jpg,cell_phone,0.19777777777777777,0.31239999999999996,0.28402402402402405,0.36274,1
566824.jpg,cell_phone,0.56744,0.6233866666666666,0.59136,0.6764,1
239130.jpg,cell_phone,0.49078125000000006,0.2606762295081967,0.5074531250000001,0.2827868852459016,1
531069.jpg,cell_phone,0.5917708333333334,0.44460937500000003,0.6031458333333333,0.44848437500000005,1
272738.jpg,cell_phone,0.22768,0.48693333333333333,0.40596000000000004,0.6020533333333333,1
553129.jpg,cell_phone,0.5294531250000001,0.9249648711943793,0.584875,0.9955503512880561,1
344498.jpg,cell_phone,0.266140625,0.6189166666666667,0.29659375000000004,0.6424166666666665,1
234470.jpg,cell_phone,0.14932812499999998,0.7362222222222223,0.16604687499999998,0.741638888888889,1
128119.jpg,cell_phone,0.887734375,0.4729976580796253,0.89396875,0.4776814988290398,1
493509.jpg,cell_phone,0.5844600000000001,0.37322000000000005,0.6244200000000001,0.46802000000000005,1
190829.jpg,cell_phone,0.167546875,0.5875208333333333,0.20115625,0.6144583333333333,1
7256.jpg,cell_phone,0.791671875,0.4379479768786127,0.812140625,0.44809248554913295,1
386766.jpg,tv,0.52784375,0.38336448598130846,0.59903125,0.47574766355140186,1
554625.jpg,tv,0.8440140845070423,0.10748437500000001,0.9520422535211267,0.42434374999999996,1
92173.jpg,laptop,0.07065625,0.30292887029288706,0.32801562500000003,0.5912133891213389,1
441415.jpg,laptop,0.607421875,0.5265625,0.70059375,0.5753333333333334,1
150342.jpg,laptop,0.309765625,0.39878220140515225,0.45375,0.5188992974238875,1
298197.jpg,laptop,0.2577338877338877,0.5624687500000001,0.9466320166320167,0.758421875,1
540926.jpg,laptop,0.13313817330210773,0.33375,1.0,0.732234375,1
327892.jpg,laptop,0.316859375,0.22921921921921923,0.645421875,0.9820120120120119,1
53431.jpg,laptop,0.34045312499999997,0.3928337236533958,0.54159375,0.5452224824355972,1
319706.jpg,laptop,0.03378125,0.1948125,0.3141875,0.6069791666666667,1
124601.jpg,laptop,0.792109375,0.29841666666666666,1.0,0.5423958333333334,1
493509.jpg,laptop,0.2371,0.6088,0.63582,0.81582,1
222468.jpg,laptop,0.2411044776119403,0.85758,0.36131343283582085,0.9080199999999999,1
533548.jpg,laptop,0.21471874999999999,0.48164583333333333,0.549703125,0.7621875,1
467887.jpg,laptop,0.001953125,0.5611458333333333,0.56871875,1.0,1
393814.jpg,laptop,0.6822812500000001,0.12322429906542057,1.0,0.7659112149532711,1
113588.jpg,laptop,0.0,0.5501875,0.550564705882353,0.961953125,1
479950.jpg,laptop,0.70792,0.6065060240963855,0.89264,0.8027710843373493,1
373713.jpg,laptop,0.8025,0.6993393393393393,1.0,0.875015015015015,1
279491.jpg,laptop,0.638484375,0.42160416666666667,0.746484375,0.5278125,1
260635.jpg,laptop,0.20981176470588236,0.19775,0.9170588235294118,0.60225,1
327892.jpg,laptop,0.6839999999999999,0.015735735735735737,1.0,0.7887687687687689,1
298197.jpg,laptop,0.0525987525987526,0.6361875,0.3349064449064449,0.961328125,1
475043.jpg,laptop,0.5955065359477124,0.4808986928104575,0.9191013071895425,0.7955065359477125,1
416733.jpg,laptop,0.6783541666666667,0.6911562499999999,0.8214166666666667,0.77109375,1
448928.jpg,laptop,0.010109375,0.2809027777777778,0.3761875,0.6089930555555555,1
319579.jpg,laptop,0.38270312500000003,0.4053541666666666,0.425,0.499875,1
243456.jpg,laptop,0.727,0.7146138613861386,1.0,0.9842772277227723,1
153803.jpg,laptop,0.059250000000000004,0.5050833333333333,0.364,0.8188541666666667,1
118544.jpg,laptop,0.2106875,0.5460833333333334,0.59325,0.8561666666666667,1
156846.jpg,laptop,0.498625,0.6050208333333333,0.613796875,0.7486250000000001,1
85160.jpg,laptop,0.129375,0.5890117647058823,0.45717187499999995,1.0,1
534467.jpg,laptop,0.6151718749999999,0.4696666666666667,0.97753125,0.7393333333333333,1
480591.jpg,laptop,0.8118437500000001,0.5352083333333333,0.85996875,0.5838333333333332,1
373713.jpg,laptop,0.0,0.7205705705705705,0.21603999999999998,0.9688888888888888,1
480591.jpg,laptop,0.83346875,0.5203125,0.8907812499999999,0.5911875,1
209468.jpg,laptop,0.41965624999999995,0.46291666666666664,0.5578593749999999,0.6,1
449708.jpg,laptop,0.22584,0.23146666666666665,0.53932,0.6247199999999999,1
296459.jpg,laptop,0.098953125,0.45618266978922717,0.45878125000000003,0.939320843091335,1
303626.jpg,laptop,0.729515625,0.6929603729603729,0.91884375,0.8511421911421911,1
327892.jpg,laptop,0.056125,0.3325825825825826,0.28295312499999997,0.8202102102102102,1
475043.jpg,laptop,0.004493464052287581,0.35468954248366014,0.17977124183006535,0.4378267973856209,1
475043.jpg,laptop,0.0,0.7770261437908497,0.9279248366013072,0.977483660130719,1
222468.jpg,laptop,0.5067164179104477,0.8731,0.6246567164179104,0.92386,1
137412.jpg,laptop,0.0050625,0.3175625,0.5574375,0.99775,1
374628.jpg,laptop,0.346375,0.470521472392638,0.4497343750000001,0.6228527607361962,1
464831.jpg,laptop,0.54202,0.547027027027027,0.6305599999999999,0.6121921921921921,1
403107.jpg,laptop,0.01953125,0.09571428571428571,0.549984375,0.9290632318501171,1
479950.jpg,laptop,0.65146,0.5017771084337349,0.7246600000000001,0.620933734939759,1
25860.jpg,laptop,0.40112500000000006,0.7948125,0.8325781250000001,0.9835833333333334,1
93894.jpg,laptop,0.693171875,0.7297897196261682,0.86271875,0.9071028037383178,1
290750.jpg,laptop,0.22546875000000002,0.4761592505854801,0.38959375000000007,0.6939812646370023,1
272738.jpg,laptop,0.0,0.0018666666666666666,0.32696,1.0,1
37367.jpg,laptop,0.204875,0.3018125,0.4679062500000001,0.5418333333333333,1
316842.jpg,laptop,0.43574999999999997,0.12809411764705883,0.770015625,0.6314588235294117,1
479950.jpg,laptop,0.63078,0.4006927710843374,0.6997599999999999,0.4637048192771084,1
107963.jpg,laptop,0.0,0.4785948477751757,0.537953125,0.9763466042154566,1
156846.jpg,laptop,0.42954687500000005,0.681125,0.547546875,0.8288958333333334,1
464831.jpg,laptop,0.65566,0.5422822822822824,0.7325,0.6197897897897898,1
222468.jpg,laptop,0.47594029850746267,0.83226,0.5414328358208955,0.8600800000000001,1
479950.jpg,laptop,0.6415599999999999,0.4327710843373494,0.7195799999999999,0.5115361445783133,1
561403.jpg,laptop,0.09048437499999999,0.24481250000000002,0.343203125,0.5695,1
372191.jpg,laptop,0.25102,0.530406976744186,0.7143400000000001,0.9831104651162791,1
479950.jpg,laptop,0.10876000000000001,0.7499397590361445,0.27564,0.8180722891566264,1
464831.jpg,laptop,0.7977000000000001,0.5572972972972974,0.87702,0.6314714714714714,1
222468.jpg,laptop,0.728955223880597,0.91304,0.7833432835820894,0.93788,1
464831.jpg,laptop,0.23278000000000001,0.5422222222222223,0.32334,0.6217717717717718,1
156846.jpg,laptop,0.44875,0.517,0.5132343749999999,0.6296875,1
156846.jpg,laptop,0.552625,0.6460416666666667,0.623796875,0.6949583333333335,1
479950.jpg,laptop,0.32595999999999997,0.39671686746987955,0.42696,0.5023493975903615,1
35498.jpg,mouse,0.13484000000000002,0.06,0.73652,0.7251466666666667,1
316842.jpg,mouse,0.256953125,0.5631529411764706,0.8470625,0.901270588235294,1
319706.jpg,mouse,0.790234375,0.5246875,0.8868281250000001,0.6153958333333333,1
113588.jpg,mouse,0.4399294117647059,0.6583593750000001,0.5614117647058824,0.702875,1
467887.jpg,mouse,0.16398437500000002,0.5848125,0.244875,0.6553749999999999,1
296459.jpg,mouse,0.26373437499999997,0.6266276346604215,0.341234375,0.6804215456674472,1
484751.jpg,mouse,0.56075,0.5292708333333334,0.61134375,0.5834166666666667,1
137967.jpg,mouse,0.5654600000000001,0.6758157894736843,0.62568,0.724921052631579,1
554500.jpg,mouse,0.79596,0.6152533333333333,0.83358,0.6434666666666667,1
68814.jpg,mouse,0.644515625,0.37495833333333334,0.701109375,0.4132083333333333,1
85160.jpg,mouse,0.403828125,0.7275764705882354,0.45676562499999995,0.7556235294117648,1
263687.jpg,mouse,0.143703125,0.827247191011236,0.17976562499999998,0.8671067415730337,1
540926.jpg,mouse,0.3654332552693208,0.6541875,0.6043325526932084,0.772921875,1
290532.jpg,mouse,0.7201041666666667,0.90271875,1.0,1.0,1
292741.jpg,mouse,0.25175000000000003,0.713875,0.353578125,0.7802916666666667,1
403107.jpg,mouse,0.80796875,0.6612412177985949,0.89140625,0.7556674473067916,1
567686.jpg,mouse,0.43432,0.2678666666666667,0.59332,0.45616,1
449708.jpg,mouse,0.39168000000000003,0.6814666666666667,0.47938,0.7606933333333333,1
494629.jpg,mouse,0.11783333333333333,0.492,0.15443749999999998,0.50615625,1
318219.jpg,mouse,0.8201079136690648,0.682390625,0.9254496402877699,0.7392031250000001,1
340511.jpg,mouse,0.2806875,0.6734583333333333,0.312109375,0.6895416666666667,1
120961.jpg,mouse,0.88475,0.6436448598130842,0.9078125,0.6720560747663552,1
318219.jpg,mouse,0.7292086330935251,0.9287656249999999,0.8669604316546762,0.991625,1
276488.jpg,mouse,0.14864,0.67456,0.4679,0.9898666666666667,1
5713.jpg,mouse,0.77946875,0.7938333333333334,0.856421875,0.8564375000000001,1
37367.jpg,mouse,0.39082812499999997,0.5040416666666666,0.46654687499999997,0.5574583333333333,1
222468.jpg,mouse,0.3552537313432836,0.9062,0.3895522388059702,0.9201,1
554625.jpg,mouse,0.7106103286384977,0.9067500000000001,0.8745774647887326,0.980421875,1
554625.jpg,mouse,0.7929577464788733,0.6696093750000001,0.9251173708920188,0.70603125,1
436392.jpg,remote,0.30740625,0.7603037383177571,0.399640625,0.814088785046729,1
267135.jpg,remote,0.2385625,0.2092291666666667,0.39126562500000006,0.3014583333333334,1
234470.jpg,remote,0.12059375000000001,0.7231666666666666,0.160703125,0.7384444444444443,1
110951.jpg,remote,0.23595312499999999,0.5011249999999999,0.664046875,0.8516875,1
328462.jpg,remote,0.6505625,0.6090845070422536,0.684671875,0.6366901408450705,1
480015.jpg,remote,0.259625,0.49822335025380715,0.518703125,0.6452538071065991,1
491223.jpg,remote,0.35955078125,0.62696875,0.6601171875,0.91909375,1
207196.jpg,remote,0.8553593749999999,0.902511737089202,0.9361093749999998,0.9347652582159626,1
37367.jpg,remote,0.55240625,0.5222083333333333,0.685640625,0.5844583333333334,1
70471.jpg,remote,0.461796875,0.39325,0.63034375,0.7191041666666665,1
85160.jpg,keyboard,0.393953125,0.5348235294117647,0.46857812499999996,0.6898823529411766,1
319706.jpg,keyboard,0.241546875,0.7331041666666667,0.94425,0.989875,1
480015.jpg,keyboard,0.647375,0.5695177664974619,1.0,0.9506852791878172,1
448928.jpg,keyboard,0.256859375,0.43819444444444444,0.550109375,0.6584201388888888,1
88988.jpg,keyboard,0.0,0.5464644351464435,0.08196875,0.6778033472803348,1
106172.jpg,keyboard,0.5354687499999999,0.5171764705882353,0.7428593749999999,0.5884235294117648,1
292741.jpg,keyboard,0.363046875,0.6196666666666667,0.586546875,0.6966458333333333,1
137967.jpg,keyboard,0.22812000000000002,0.6645,0.5164,0.7478947368421053,1
68814.jpg,keyboard,0.48657812500000003,0.38725,0.6862343750000001,0.6087083333333333,1
340511.jpg,keyboard,0.23871875,0.64375,0.292015625,0.6816666666666666,1
89359.jpg,keyboard,0.163609375,0.7309375,0.709609375,0.9039375000000001,1
335539.jpg,keyboard,0.744578125,0.7821497584541063,0.923078125,0.9643478260869566,1
554625.jpg,keyboard,0.5711971830985916,0.78953125,0.8690845070422536,0.9089218750000001,1
554500.jpg,keyboard,0.83256,0.5845333333333333,0.9051999999999999,0.6117866666666666,1
203085.jpg,keyboard,0.5802166666666667,0.379218009478673,0.7907166666666666,0.47601895734597155,1
318219.jpg,keyboard,0.5652158273381295,0.749109375,0.8465287769784172,0.8903593750000001,1
333140.jpg,keyboard,0.498640625,0.7586,0.8981718749999998,0.9890222222222222,1
327892.jpg,keyboard,0.3285625,0.6584384384384384,0.6325625,0.8381981981981982,1
137967.jpg,keyboard,0.70188,0.5855789473684211,0.9986,0.7507894736842106,1
208028.jpg,keyboard,0.003,0.004485981308411215,1.0,0.9977570093457945,1
318219.jpg,keyboard,0.49789568345323737,0.377953125,0.7845323741007194,0.63578125,1
316842.jpg,keyboard,0.405109375,0.6256470588235293,0.74040625,0.811670588235294,1
554625.jpg,keyboard,0.5336384976525822,0.620703125,0.7952347417840375,0.70384375,1
484751.jpg,keyboard,0.344828125,0.43272916666666666,0.578375,0.5451458333333333,1
494629.jpg,keyboard,0.15808333333333333,0.360390625,0.43847916666666664,0.48790625,1
554625.jpg,keyboard,0.5029577464788733,0.50296875,0.6731455399061033,0.5619531249999999,1
113588.jpg,keyboard,0.38915294117647053,0.49214062500000005,0.5279058823529411,0.6449375,1
120961.jpg,keyboard,0.726515625,0.6012383177570093,0.8795937500000001,0.6628504672897196,1
290532.jpg,keyboard,0.0509375,0.541578125,0.8808958333333333,0.8741562500000001,1
403107.jpg,keyboard,0.364421875,0.8356908665105386,0.77065625,1.0,1
567686.jpg,keyboard,0.0,0.13258666666666666,0.43651999999999996,0.3820266666666666,1
40109.jpg,keyboard,0.07378205128205129,0.18426562500000002,1.0,0.32584375000000004,1
40109.jpg,keyboard,0.07378205128205129,0.64284375,1.0,0.7934062500000001,1
5713.jpg,keyboard,0.244375,0.7775208333333333,0.7483124999999999,0.896625,1
40109.jpg,keyboard,0.0,0.887890625,1.0,0.9989531250000001,1
40109.jpg,keyboard,0.11621794871794872,0.775625,0.8763461538461539,0.890015625,1
40109.jpg,keyboard,0.08326923076923078,0.47282812500000004,1.0,0.6389375,1
40109.jpg,keyboard,0.05634615384615384,0.32492187499999997,1.0,0.48045312500000004,1
40109.jpg,keyboard,0.0,0.0,1.0,0.0899375,1
135356.jpg,tv,0.79815625,0.2747708333333333,0.8422656249999999,0.4089375,1
237759.jpg,tv,0.155046875,0.6189583333333334,0.179671875,0.6620208333333334,1
448928.jpg,tv,0.0025937499999999997,0.12477430555555556,0.155765625,0.4123611111111111,1
50753.jpg,tv,0.971140625,0.4300702576112412,1.0,0.5517564402810304,1
554625.jpg,tv,0.7569953051643193,0.0,0.8679107981220657,0.24737499999999998,1
118378.jpg,tv,0.635578125,0.2702247191011236,0.7065312499999999,0.3497191011235955,1
73280.jpg,tv,0.958046875,0.3313675213675214,1.0,0.45254273504273507,1
137967.jpg,tv,0.23568,0.29439473684210526,0.5226000000000001,0.5977631578947369,1
14635.jpg,tv,0.36906249999999996,0.356875,0.4244843749999999,0.41541666666666666,1
263687.jpg,tv,0.0,0.556938202247191,0.1025,0.7614325842696629,1
40842.jpg,tv,0.0,0.458421875,0.9827708333333334,0.9550625,1
213375.jpg,tv,0.475328125,0.08714583333333333,0.5890625,0.201375,1
290532.jpg,tv,0.20124999999999998,0.05946875,0.8755833333333333,0.43853124999999993,1
502749.jpg,tv,0.42824999999999996,0.2667777777777778,0.5395156249999999,0.46597222222222223,1
44361.jpg,tv,0.30103125,0.34373831775700936,0.36198437499999997,0.4491121495327103,1
183620.jpg,tv,0.427359375,0.5743333333333334,0.570953125,0.74325,1
